"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"jmy4","潮歡喜黑白切 (台中北區店)","台式","5","(1)","taichung"
"lmdf","初出麵","中式","3","(1)","taichung"
"rkbi","好吃河粉","東南亞","4.7","(100+)","taichung"
"e4mw","三良品茶 (台中中友店)","飲料","4.6","(100+)","taichung"
"ogol","住家湯港式原味煲湯","港式","4.8","(33)","taichung"
"gr28","品香素蚵仔煎 (台中南屯店)","素食","4.9","(100+)","taichung"
"b0ki","原茗園 (新北平店)","飲料","4.9","(1000+)","taichung"
"beox","琳琳泰式異國料理 (北區中友店)","東南亞","5","(50)","taichung"
"a42j","新羅韓式鍋 (北區中友店)","韓式","4.3","(24)","taichung"
"e4tl","灰房子義式餐廳","歐美","4.8","(1000+)","taichung"
"e8e6","菲樂果汁吧","甜點","4.7","(500+)","taichung"
"lebe","泰琳泰式異國料理 (北區中友店)","東南亞","4.8","(36)","taichung"
"vki6","琳榮韓式泡菜料理 (北區中友店)","韓式","5","(1)","taichung"
"vyom","諾諾水果珍珠專賣店","飲料","4.6","(49)","taichung"
"ye13","台灣壽司郎 (台中漢口路店)","日式","5","(49)","taichung"
"phva","泰琳快炒餐盒 (北區中友店)","東南亞","4.5","(38)","taichung"
"tleu","小越同學河粉專賣 (中友店)","日式","4.2","(100+)","taichung"
"qqyd","醇白精緻茶飲 (台中中友店)","飲料","4.9","(500+)","taichung"
"y3hc","挖咖哩 (台中三民店)","日式","4.7","(500+)","taichung"
"s7e8","椛露 HOLULU CAFÉ 飲料 輕食 早午餐 下午茶 湯圓 手作餐點","飲料","4.4","(52)","taichung"
"f9la","幸運壽司","日式","4.8","(100+)","taichung"
"gdhc","阿鳳師魯肉燥飯 鮑魚湯·粥 (市政府惠中店)","日式","4.7","(100+)","taichung"
"oqvl","阿鳳姐越式米線料理 (北區中友店)","東南亞","4.3","(18)","taichung"
"pkig","肉部長 (一中店)","韓式","4.8","(100+)","taichung"
"zjo6","石一螺螄粉","中式","3.3","(16)","taichung"
"omli","泰上湯泰式料理 (北區中友店)","東南亞","4.8","(16)","taichung"
"y3xc","菁姐捲餅爆蛋蔥油餅","小吃","4.8","(2000+)","taichung"
"yqau","阿豬媽韓式烤肉*火鍋吃到飽 (台中育才北店)","韓式","4.8","(100+)","taichung"
"u0gl","明治高纖現炒館","台式","4.8","(500+)","taichung"
"mnmw","阿宏師涼麵 嘉義雞肉飯 (市政府惠中店)","台式","4.7","(100+)","taichung"
"vqf6","慢煨 湯．私廚 雞湯專門店","台式","4.9","(42)","taichung"
"fsx9","A-Shui 水 天然·手作 愛玉 | 各式冰沙","飲料","5","(16)","taichung"
"z3we","幸發亭蜜豆冰 (台中北平店)","甜點","4.8","(1000+)","taichung"
"x3nh","明仁二代目章魚燒 (台中一中街旗艦店)","日式","4.7","(100+)","taichung"
"psxh","鷄勵軒鷄創作拉麵","日式","4.9","(30)","taichung"
"rw8k","越南素食","素食","4.7","(100+)","taichung"
"vle3","洋咖逼 (台中三民店)","咖啡","5","(27)","taichung"
"r9ws","鮮食湯包","台式","3.9","(100+)","taichung"
"ye7z","郁昂清水米糕","台式","4.5","(100+)","taichung"
"m14x","小夥子蛋包飯","台式","4.7","(47)","taichung"
"w6yd","主廚平價義大利麵 Chef pasta","歐美","4.8","(4000+)","taichung"
"qvk6","18%雞蛋糕 (台中一中店)","甜點","4.1","(3)","taichung"
"ipxh","九州日式豚骨拉麵 (台中一中店)","日式","4.8","(500+)","taichung"
"d2rh","大戶屋 (台中中友店)","日式","4.6","(100+)","taichung"
"jion","珍世茶 (台中一中店)","飲料","4.8","(100+)","taichung"
"y4pm","泰雲坊","東南亞","4.7","(1000+)","taichung"
"pgds","一畝園現炒館","台式","4.7","(500+)","taichung"
"d7h0","求求辣年糕 (台中一中店)","韓式","4.5","(500+)","taichung"
"fa9x","食的初-炸蛋雞魯飯職人專門店","台式","4.8","(100+)","taichung"
"svsp","8德司 創意餐館","歐美","4.8","(100+)","taichung"
"v5h7","冰后手工冰淇淋","甜點","5","(10)","taichung"
"r5lx","王家麵食館","台式","4.6","(100+)","taichung"
"o8qw","橙義大利麵","歐美","4.5","(100+)","taichung"
"mcmo","財迷螺螄粉","中式","4.6","(100+)","taichung"
"l4so","甘丹甘草芭樂 (台中一中店)","甜點","5","(72)","taichung"
"s0rx","跳碰堂 甘草芭樂","甜點","4.6","(100+)","taichung"
"jd8e","元濱大叔滷味專家","小吃","5","(25)","taichung"
"ha4f","台北東區米粉湯","台式","4.8","(1000+)","taichung"
"e9v3","程豐頂級西螺麻糬 (西屯長安創始店)","甜點","4.9","(100+)","taichung"
"y6le","澳們打邊爐","港式","3","(40)","taichung"
"p3ji","新高軒 (台中店)","日式","4.6","(100+)","taichung"
"z1mb","蘭州手工拉麵專賣店","中式","4.7","(500+)","taichung"
"y1em","藝香櫻桃鴨專賣店","中式","4.6","(500+)","taichung"
"a0qx","貝苙咖啡&手作可麗餅","甜點","4.8","(1000+)","taichung"
"ewtq","聖杯食客","台式","5","(3)","taichung"
"dkip","莊董粉行 (一中總店)","甜點","5","(5)","taichung"
"mzjr","一中滷味王","小吃","4.7","(500+)","taichung"
"c4rl","小漁鍋燒麵","台式","4.7","(500+)","taichung"
"u4kh","小茶齋 (台中國美店)","飲料","4.8","(2000+)","taichung"
"v00p","二口美食","台式","4.7","(100+)","taichung"
"d2ym","一中丹丹蔥油餅","小吃","4.8","(2000+)","taichung"
"d3uf","翻轉幸福味","台式","4.6","(100+)","taichung"
"vzpd","嘎拋先生打拋專賣店","東南亞","4.8","(71)","taichung"
"eulz","丸勝咖哩","日式","4.8","(3000+)","taichung"
"mf07","克萊茵紅茶","飲料","4.1","(25)","taichung"
"ck09","Wowtea","飲料","4.9","(100+)","taichung"
"iuu9","金魚屋壽司 水晶糕專賣店","日式","4.9","(57)","taichung"
"w5vo","KATZ 卡司韓藝料理 (台中美術園道店)","韓式","4.8","(1000+)","taichung"
"yqr5","上和園滷味","小吃","4.9","(100+)","taichung"
"snpe","JT燉飯","歐美","4.7","(2000+)","taichung"
"gbnl","晨希涼麵 (台中北平店)","台式","4.5","(95)","taichung"
"z3uo","北海魷魚羹","台式","4.8","(500+)","taichung"
"dyxf","京厚屋 (台中一中店)","日式","4.6","(77)","taichung"
"a4wf","珍好運","台式","4.6","(500+)","taichung"
"h1le","烏龍麵所 (台中水湳店)","日式","4.8","(3000+)","taichung"
"acne","品饌水餃牛肉麵","台式","4.8","(100+)","taichung"
"h4rl","厚老大｜脆皮雞排專賣 (一中創始店)","小吃","4.6","(100+)","taichung"
"mu3p","玩麵PASTA (台中北平店)","歐美","4.8","(5000+)","taichung"
"ceew","大阪拓海家拉麵","日式","4.7","(2000+)","taichung"
"gv3o","鑫吉野烤肉飯 (台中一中店)","台式","4.6","(100+)","taichung"
"slvh","開鍋囉小火鍋","台式","4.8","(100+)","taichung"
"y8ak","一生懸命丼飯","日式","4.7","(1000+)","taichung"
"utb8","王子神谷日式厚鬆餅 (台中一中店)","甜點","4.6","(37)","taichung"
"rtxr","BùHē 布喝咖啡 l 手作甜點 l 刺繡選物","甜點","4.8","(20)","taichung"
"jrpc","高北牛乳大王 (台中一中店)","甜點","4.6","(100+)","taichung"
"sqef","咖哩娘手作便當 (台中一中愛廣場店)","台式","4.6","(100+)","taichung"
"y5mm","越南輕美食","東南亞","4.6","(1000+)","taichung"
"fsiy","青蛙來了 (台中一中店)","飲料","4.9","(100+)","taichung"
"qb1e","一中肉圓","台式","4.7","(1000+)","taichung"
"x0cp","麵小姐 (台中一中店)","歐美","4.8","(5000+)","taichung"
"eg5l","日常日嚐早午餐CAFE","歐美","4.8","(50)","taichung"
"rs6a","南洋鍋物集團","東南亞","4.6","(96)","taichung"
"wg1k","王小盤 盤盤麻辣燙","小吃","3.4","(7)","taichung"
"z1ix","桐生日式可麗餅","日式","4.8","(100+)","taichung"
"xfx0","食鼎記泰式料理","東南亞","4.7","(53)","taichung"
"lzw5","泰姆泰式拌飯 (台中林可店)","東南亞","4.8","(29)","taichung"
"q2dn","春陽茶事 (台中一中店)","飲料","4.7","(2000+)","taichung"
"kilc","老字號黃家嘉義米糕","台式","3.9","(25)","taichung"
"leu7","冊味 (大食代台中大遠百店)","台式","3.8","(3)","taichung"
"z0gc","丸亀製麵 (台中一中店)","日式","4.8","(2000+)","taichung"
"a1wi","品宏小不點麻辣燙 (一中創始店)","台式","4.8","(1000+)","taichung"
"ig45","紅濃紅極奢奶茶 (一中總店)","飲料","4.9","(33)","taichung"
"lm65","宮田白鶴創意蔬食料理","素食","4.9","(9)","taichung"
"q03u","佛原素食屋","素食","4.8","(93)","taichung"
"a3qy","幸福良心","飲料","4.9","(100+)","taichung"
"c1kx","王美湯好 獨享鍋 鍋燒麵","台式","4.7","(92)","taichung"
"faoh","烘work咖啡烘作坊","咖啡","4.9","(15)","taichung"
"wghc","蔬食炒飯炒麵專賣店","素食","4.9","(100+)","taichung"
"k75x","千暮野職人咖哩 (台中一中店)","日式","4.4","(4)","taichung"
"z2wf","川牛木石亭 (台中一中店)","日式","4.5","(2000+)","taichung"
"q4fw","大食代美食廣場 (台中大遠百店)","台式","4","(100+)","taichung"
"mekh","統元豆花 (台中一中店)","甜點","5","(81)","taichung"
"a6g6","饕饌烤肉飯糰烤肉燒餅","小吃","4.2","(88)","taichung"
"z9pc","阿月紅茶 (台中益民店)","飲料","4.9","(1000+)","taichung"
"j1a6","H-FOODIE 宜家輕食 l 營養果昔","飲料","5","(1)","taichung"
"gvop","初芳飲品","飲料","4.6","(100+)","taichung"
"igrk","幸福潤餅 (台中三民店)","小吃","4.8","(100+)","taichung"
"q9cw","飯大廚 (台中漢口店)","台式","4.7","(500+)","taichung"
"y6xw","大台中大腸麵線","小吃","4.8","(1000+)","taichung"
"yenn","馬岡豆花 (台中東興店)","甜點","4.6","(500+)","taichung"
"qb8h","神不在場冒險者公會","歐美","3.9","(5)","taichung"
"c5ii","默沫手作飲品 (台中西屯店)","飲料","4.9","(500+)","taichung"
"ojme","刺蝟咖哩","日式","4.9","(100+)","taichung"
"n9zd","868大水餃 (台中三民店)","台式","4.8","(500+)","taichung"
"oo73","放牛班丼飯","日式","4.8","(100+)","taichung"
"oeq4","235巷義大利麵 (台中一中店)","歐美","4.7","(100+)","taichung"
"e6zk","蒔在好食客製化餐盒","健康餐","4.9","(1000+)","taichung"
"ndfl","Cuiqu Coffee 奎克咖啡 (台中惠中店)","歐美","4.3","(100+)","taichung"
"q4rs","甲料便當專賣","台式","4.7","(1000+)","taichung"
"n5ie","姜蘇涼麵","台式","4.8","(2000+)","taichung"
"s4vx","茗竹茶飲本舖","飲料","4.5","(100+)","taichung"
"n4o3","搽25","飲料","4.8","(100+)","taichung"
"qx4y","一中豐仁冰 七十年老店","甜點","5","(100+)","taichung"
"x6cr","買茶買咖啡 COFFEE.TEA.OR (逢甲店)","飲料","4.6","(500+)","taichung"
"dz3q","旺伯天然豆花","甜點","4.4","(100+)","taichung"
"g4vg","WANTEA我就想喝茶","飲料","4.9","(44)","taichung"
"jfp9","研果室JUICE&TEA LAB (台中一中店)","飲料","3","(10)","taichung"
"go51","放空點點","台式","4.5","(500+)","taichung"
"gg18","菁囍手搖飲 (台中漢口店)","飲料","4.6","(100+)","taichung"
"n0dn","美國水壺玉米屋(手工爆米花)","甜點","5","(21)","taichung"
"rpne","阿鍋家 (台中一中店)","台式","4.8","(1000+)","taichung"
"owdr","KoKo-Bap韓式拌飯 X JK廚房 (育才店)","韓式","4.6","(100+)","taichung"
"l68c","永樂台式小吃 X JK廚房 (Just Kitchen 育才店)","台式","4.6","(100+)","taichung"
"b3wn","木舍沙拉專業店","健康餐","4.6","(5000+)","taichung"
"fmtf","TOROTORO好。雞白湯拉麵  x Just Kitchen (育才店)","日式","5","(2)","taichung"
"bkyp","大吉暖湯達人 X JK廚房 (Just Kitchen 育才店)","台式","4.5","(100+)","taichung"
"efmi","斗六鄧肉圓甜不辣 (台中店)","小吃","4.7","(100+)","taichung"
"fl8n","胡同燒肉丼 X JK廚房 (Just Kitchen 育才店)","日式","4.7","(100+)","taichung"
"acmc","鮮味湯包","台式","4.6","(100+)","taichung"
"af5h","窩巢雞蛋糕","甜點","4.3","(52)","taichung"
"aj7f","九初流心脆皮煎餃 (台中漢口店)","台式","4.7","(100+)","taichung"
"itli","川麵道 串串香火鍋","中式","4.7","(100+)","taichung"
"a4lp","鼎王麻辣鍋 (台中漢口店)","中式","4.6","(1000+)","taichung"
"g5fk","大吉雞肉飯．雞排飯 X JK廚房 (Just Kitchen 育才店)","台式","4.5","(100+)","taichung"
"oj7e","東京都咖哩丼·鰻魚飯 X JK廚房 (Just Kitchen 育才店)","日式","4.6","(100+)","taichung"
"g701","這鍋我背 (台中美村店)","台式","4.5","(100+)","taichung"
"hisd","范叔雞肉飯 (北屯中清店)","台式","4.9","(51)","taichung"
"qu2j","拾陸日小籠湯包餃子 (台中崇德店)","台式","4.8","(3000+)","taichung"
"mer9","Just Kitchen 美食精選 (育才店)","台式","4","(13)","taichung"
"zavf","Go Lean 健康餐盒 X JK廚房 (Just Kitchen 育才店)","健康餐","4.7","(500+)","taichung"
"ej8r","Burger Joint 7分So (台中崇德店)","歐美","4.8","(500+)","taichung"
"y2o9","洞豆腐 酸白菜 麻辣","台式","4.7","(6)","taichung"
"y1ca","FITEAT藜麥便當","健康餐","4.7","(3000+)","taichung"
"ucqx","聞得太逼真","健康餐","3.8","(2)","taichung"
"m8p6","爭鮮PLUS (漢口店)","日式","4.9","(500+)","taichung"
"w4fy","虎尾阿嬤肉圓","小吃","4.6","(2000+)","taichung"
"d4d8","東京都拉麵館 X JK廚房 (Just Kitchen 育才店)","日式","3.8","(100+)","taichung"
"skab","咖啡工場CoffeePlus","咖啡","4.8","(100+)","taichung"
"dx7v","深夜香川炒泡麵 (台中北屯店)","台式","5","(30)","taichung"
"d0p2","輕之茶 (台中北平店)","飲料","4.9","(1000+)","taichung"
"h6jn","樺丼日式炒炸蓋飯","日式","4.5","(1000+)","taichung"
"mfxu","一豕居爌肉飯","台式","4.9","(7)","taichung"
"sdn0","Body Fit 健康盒 (台中育才店)","健康餐","4.8","(31)","taichung"
"bfbd","豐仁冰創始店 (台中雙十總店)","甜點","4.8","(1000+)","taichung"
"zlab","炸雞陳 (台中水湳店)","小吃","4.7","(100+)","taichung"
"t3dk","泰潮泰式料理 (西屯逢甲店)","東南亞","4.4","(100+)","taichung"
"xnjt","忍者甲賀拉麵 (台中北平總店)","日式","4.7","(100+)","taichung"
"y5gz","狀元仙草鋪北平店","甜點","4.7","(2000+)","taichung"
"cli7","貞媽小食館","台式","3.6","(26)","taichung"
"ypu7","田豆家豆花","甜點","4.9","(22)","taichung"
"ijsg","三爺平價牛排 (台中東興店)","台式","4.8","(100+)","taichung"
"yl5t","財迷螺螄粉 (台中大鵬店)","中式","4.6","(100+)","taichung"
"oky5","鴨薌當歸鴨","台式","4.3","(6)","taichung"
"d9mt","絕味鴨脖","小吃","4.9","(100+)","taichung"
"b6qv","客家媳婦低卡外送餐盒 (台中逢甲店)","健康餐","4.8","(3000+)","taichung"
"a4vv","老夫子牛肉麵 (台中自由店)","台式","4.5","(2000+)","taichung"
"m1vd","九個太陽","甜點","4.9","(100+)","taichung"
"r4bq","田子坊蛋糕烘焙","甜點","4.9","(500+)","taichung"
"bwpa","彩碗ColorBowl Poké (台中北平店)","健康餐","4.9","(1000+)","taichung"
"miz9","拎茶 (大鵬店)","飲料","5","(1)","taichung"
"mmtn","樂台羽茶 (水湳大鵬店)","飲料","5","(79)","taichung"
"e2qi","港口土魠魚羹 (台中北平店)","台式","4.7","(2000+)","taichung"
"hlzx","胖姆丼丼日式料理製研所","日式","4.8","(500+)","taichung"
"gkqy","行家炒泡麵｜鍋燒麵專賣 台中自由店","台式","4.5","(500+)","taichung"
"y2rb","上舫港式燒臘","港式","4.6","(2000+)","taichung"
"cz4j","布拉格的調色盤X捷克貴族蛋糕（台中梅川店）","甜點","4.9","(500+)","taichung"
"d3ic","美好覓食計畫","台式","4.8","(2000+)","taichung"
"tebo","Burger Joint 7分So (台中大墩南店)","歐美","4.8","(500+)","taichung"
"mnlk","祈樂丼飯食堂","日式","4.3","(100+)","taichung"
"q4lj","悟饕池上飯包 (台中向心店)","台式","4.8","(2000+)","taichung"
"u5nn","漁兒音樂廚房","東南亞","4.4","(500+)","taichung"
"xycq","琴飄香燒烤魯味","台式","4.8","(28)","taichung"
"lfw0","十八路甜甜圈製造所","甜點","4.9","(26)","taichung"
"b20o","拾芳 烏龍茶專売","飲料","4.8","(100+)","taichung"
"a3yq","周師傅燒肉飯 (台中北平店)","台式","4.8","(100+)","taichung"
"y5dg","十二月粥品茶飲私房茶","中式","4.6","(1000+)","taichung"
"d5cx","浩月茶室北平總店","飲料","4.6","(1000+)","taichung"
"qwvi","樂藏日式串燒（雙十店）","日式","4.6","(100+)","taichung"
"iwmb","藏 燒烤&丼飯","日式","4.5","(100+)","taichung"
"zkgc","樂藏串燒","日式","4.7","(500+)","taichung"
"qg6a","Oh My 讚早午餐","早餐","4.7","(100+)","taichung"
"s1y0","鍋中傳奇鍋貼王","台式","4.8","(60)","taichung"
"f7mf","打鐵豆花 (台中河南店)","甜點","4.9","(1000+)","taichung"
"b8yk","胖老爹美式炸雞 (逢大河南店)","歐美","4.8","(5000+)","taichung"
"cdl0","福星驛站早午餐","台式","4.9","(100+)","taichung"
"d7ze","不二號 (台中逢甲店)","飲料","4.7","(500+)","taichung"
"vncq","柳英越南小吃 (總店)","東南亞","4","(100+)","taichung"
"ger9","N2GO Coffee & Tea (西屯河南店)","飲料","5","(16)","taichung"
"cif8","Tea water 茶水格格 (北平店)","飲料","4.9","(100+)","taichung"
"y2qg","邵師傅上海湯包 (台中向上店)","中式","4.7","(2000+)","taichung"
"la39","京厚屋 (台中逢甲店)","日式","4.3","(100+)","taichung"
"z0s0","秘醬滷味 (台中北平店)","小吃","4.3","(18)","taichung"
"bvra","老向的店","台式","4.8","(4000+)","taichung"
"fcty","快樂鳥網路電競館 (台中北屯店)","台式","4.6","(100+)","taichung"
"g6fy","爭鮮迴轉壽司 (逢甲店)","日式","4.8","(1000+)","taichung"
"xosd","SO 日本麵舖 (北屯北平店)","日式","4.6","(43)","taichung"
"hox4","歡喜緣素食","素食","4.8","(1000+)","taichung"
"y4xk","京川鍋物 (台中逢甲店)","台式","4.6","(1000+)","taichung"
"cv9x","那一家茶坊","飲料","5","(22)","taichung"
"zspp","すき家 Sukiya (台中崇德店)","日式","5","(14)","taichung"
"loxh","嘉義阿榮涼麵","台式","4.9","(38)","taichung"
"chn5","川蜀鈺善閣飯麵館","中式","4.7","(10)","taichung"
"b29o","統元豆花 (中央公園店)","甜點","4.9","(100+)","taichung"
"y5on","米克咖啡","台式","4.9","(78)","taichung"
"y4mk","肯德基KFC炸雞漢堡店 (台中河南店)","歐美","4.7","(4000+)","taichung"
"kwaw","香港食堂","港式","4.7","(58)","taichung"
"i28p","肉鮮生Mr.M.EAT韓式烤肉 (台中文心店)","韓式","4.5","(100+)","taichung"
"el9l","客家梅川園現炒","台式","4.7","(1000+)","taichung"
"a8hg","匠爐鍋燒本舖","台式","4.7","(2000+)","taichung"
"qobm","金爺麻辣大腸麵線 (台中親親店)","小吃","4.5","(83)","taichung"
"psah","早安菠蘿","早餐","4.6","(100+)","taichung"
"f2nq","爍軒健康餐 X 窈窕蒟蒻麵","健康餐","4.8","(1000+)","taichung"
"rem0","新記酸辣粉麻辣鴨血臭豆腐","中式","4.5","(8)","taichung"
"wyc1","裸.Roast溫莎拉製造所","健康餐","4.7","(100+)","taichung"
"d8eq","阿鴻麵線","小吃","4.5","(1000+)","taichung"
"i6vg","越南媽媽私房菜","東南亞","4.6","(89)","taichung"
"x57a","想食 - 麵食/炸物/焗烤 (台中文心店)","歐美","4.6","(100+)","taichung"
